Canonical_smiles,InChI_Key
CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(F)c2)cc1,LPYYOHCTDGHYSI-UHFFFAOYSA-N
CCN1CCN(c2cc3[nH]c(C(=O)C4(C)CCC(NC(=O)OC)CC4)nc3cc2C)CC1,WGBOTEMLMSBMCJ-UHFFFAOYSA-N
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)c(F)c3)n2)n1C(C)C,XLGNAHMZWBLDIJ-UHFFFAOYSA-N
Cc1cc(CN2CCN(c3c(Br)cnc4nc(-c5ccc(N6CCN(C)CC6)cc5)[nH]c34)CC2)no1,GFLQCBTXTRCREJ-UHFFFAOYSA-N
COC(=O)N(NC(=O)c1c(OC2CCN(C(C)(C)C)CC2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,WVUQXKZYKKWCCM-UHFFFAOYSA-N
COc1ccc(CCCOC(Cn2ccnc2)c2ccc(OC)cc2)cc1,HLMBXBGDBBCYII-UHFFFAOYSA-N
COc1ccc2ncc(F)c(CC[C@]34CC[C@](NCc5ccc6c(n5)NC(=O)C(C)(C)O6)(CC3)CO4)c2n1,UMFSNZYQXHHMNL-QVYRIUEQSA-N
COc1ccc2ncc(F)c(CCN3CC[C@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2n1,ZVNXZBKZPNNNOA-AZUAARDMSA-N
COc1ccc2ncc(F)c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,PLGWYGPUULYMBF-UHFFFAOYSA-N
COc1cccnc1C(C)c1c(CCN(C)C)sc2ccccc12,SROGIGROUAOOFN-UHFFFAOYSA-N
COCCNc1nc(-c2ccc(Cl)cc2Cl)c2c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC2,QDCOHEUEFPCTFZ-UHFFFAOYSA-N
Oc1ccc(F)cc1-c1nc(N[C@H]2CCNC2)c2ccccc2n1,WPJHAIHBCDUZSC-LBPRGKRZSA-N
O=C([C@H]1C[C@H](Oc2cccc(F)c2)CN1)N1CCCN(C2CCC2)CC1,XAQNCLSQQYEQMI-RBUKOAKNSA-N
Fc1cccc2[nH]c(-c3ccccc3)c([C@@H]3CNC[C@@H](F)C3)c12,LXSICGMADXUACY-KBPBESRZSA-N
Fc1cccc2c(C3CNCCC3F)c(-c3ccccc3)[nH]c12,KFEAQGNOINWFSL-UHFFFAOYSA-N
Fc1cccc2c(C3CNCC[C@H]3F)c(-c3ccccc3)[nH]c12,KFEAQGNOINWFSL-YSSOQSIOSA-N
CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ccc(C#N)cc2F)CC1)C(F)(F)F,BKVYIWKPPJAXRW-UHFFFAOYSA-N
N#Cc1cnc(Nc2cc(N3CCCNCC3)ncn2)s1,BELRYHSQDZCWBA-UHFFFAOYSA-N
NC(=O)c1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3CC2CCCCC2)c1,ZKZMTIDHRGLEJP-RUYXUALKSA-N
Nc1ncc(-c2ccc(C(=O)N3CCOCC3)cc2)cc1-c1ccc(C(F)(F)F)cc1,SOEIQDGWTONCHH-UHFFFAOYSA-N
CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,OBCYIDQCUJDTIC-UHFFFAOYSA-N
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CC(N2CCCOCC2)C1,SGJZGUFWKZGFBS-UHFFFAOYSA-N
Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,AXVLWKBVIHOIQB-UHFFFAOYSA-N
CC1(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCN(C2(c3ccccc3)CCC(N3CCN(c4ccccc4Cl)C(=O)C3)CC2)C1=O,CFYBVDVOACRIMX-UHFFFAOYSA-N
O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(Cl)cc54)CC3)nc2N1,RZIVGMQLIWOSLN-UHFFFAOYSA-N
OC1CCN(CCc2ccc(Oc3nc4ccccc4s3)cc2)CC1,HHJAPVOVRQGCFN-UHFFFAOYSA-N
CN(C[C@H]1COc2ccccc21)S(=O)(=O)c1ccc2c(c1)CCNCC2,OPBJBLKJIWYZGA-KRWDZBQOSA-N
CC1(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCN([C@]2(c3ccccc3)CC[C@@H](N3CCN(c4ccccc4Cl)C(=O)C3)CC2)C1=O,CFYBVDVOACRIMX-BKHKPIFNSA-N
c1ccc(C(Cc2ccccc2OCC2CC2)N2CCNCC2)cc1,AQGRUVIDIWOMIH-UHFFFAOYSA-N
CC(C)(C)COc1cnc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,AVVKTTRYZQZYQY-DEOSSOPVSA-N
O=C(c1ccccc1Oc1ccccc1)N(C1CCC1)C1CCNC1,RVLRGNBXYBRGGM-UHFFFAOYSA-N
CC(C)(C)c1c[nH]c(C2Cc3c([nH]c4ccccc34)C(C3CCOCC3)N2)n1,FLSWZYPJDXADLM-UHFFFAOYSA-N
CN1C[C@@H]2C[C@H]1CN2c1ccc(-c2ccc3cc[nH]c3c2)nc1,ZQJWIIWQYCWBIS-IRXDYDNUSA-N
Nc1cncc(Nc2ccc(Oc3ccc(Cl)cc3)cc2)n1,CQNLZLUWQRHCES-UHFFFAOYSA-N
C[C@@H]1CCCN1CCc1ccc2nc(-c3nccs3)ccc2c1,UHGSEJDZVOPSFT-CQSZACIVSA-N
[O-][S@@+](c1ccc(/C=C/c2ccc(F)cc2)nc1)c1ccccc1F,YRQCJPSWALKIBN-REXAPNPKSA-N
Fc1cccc(CN2CCC(Oc3ncnc4c3ccn4Cc3ccccc3)CC2)n1,BMIXXIGEPMPTIS-UHFFFAOYSA-N
O=S(=O)(c1ccc2c(c1)CCNCC2)N1CCC(Oc2ccccc2Cl)CC1,ZVFFUTQAERXNNF-UHFFFAOYSA-N
CC#Cc1cncc(-c2cccc(C3(c4ccnc(C(F)F)c4)N=C(N)c4c(F)cccc43)c2)c1,JHBVXZXFCJIAJZ-UHFFFAOYSA-N
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,KVHHQGIIZCJATJ-UHFFFAOYSA-N
Cc1c(CN(C2CCOCC2)C2CCNC2)cccc1C(F)(F)F,OVZCYWBNBLGMMB-UHFFFAOYSA-N
Cc1ccc(OCCCc2cccc(C#CCOc3ccccc3)[n+]2C)cc1,QXZYZQICQMLAOF-UHFFFAOYSA-N
Cc1c(CNC2CCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1cccnc1,ZISZDFROUCQXSA-UHFFFAOYSA-N
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,PHLBKPHSAVXXEF-UHFFFAOYSA-N
Cn1c(-c2ccc(OC3CCN(C4CCCC4)CC3)cc2)nc2ccccc2c1=O,GHDVYRGWQMIMIH-UHFFFAOYSA-N
Cn1c(-c2ccc(OCCCN3CCCC3)cc2)nc2ccccc2c1=O,PRPSMPHMELIHFQ-UHFFFAOYSA-N
CN1CC2CC1CN2c1ccc(-c2ccc3cc[nH]c3c2)cn1,JHVKOOCZASOHSP-UHFFFAOYSA-N
COc1cc(C)c2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,ZBAGPAIAXPURHB-UHFFFAOYSA-N
COc1cccc2c1OC(c1ccc(OCCCN3CCCC3C)cc1)C(C)S2(=O)=O,FWYZZPBECMKUCM-UHFFFAOYSA-N
O=c1cc(OCc2cccc(F)c2)ccn1-c1ccc(OCCN2CCCC2)cc1,RRRMNLLTGSQHGV-UHFFFAOYSA-N
N#Cc1ccc(O[C@@H]2CN[C@@H](C(=O)N3CCCN(C4CCCC4)CC3)C2)cc1,DZMJATAIFBTELK-LEWJYISDSA-N
N#Cc1cnc(Nc2ccncn2)s1,SMNGUXOKYVUIRA-UHFFFAOYSA-N
CN(C(=O)Cc1ccc(S(C)(=O)=O)c(F)c1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,XLRFNVGYXCZQNE-UHFFFAOYSA-N
O=C(OCc1ccccc1)N1CCC(CNc2ccccn2)CC1,BKWXCVZIALOBBS-UHFFFAOYSA-N
O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCCO)nc56)(CC3)OC4)nc2N1,HBISBEJOUCABCD-UHFFFAOYSA-N
C[C@@H](CN(C)C)[C@](C)(O)Cc1ccc(Cl)cc1,KVHHQGIIZCJATJ-SMDDNHRTSA-N
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,MVWVFYHBGMAFLY-UHFFFAOYSA-N
CCOC(=O)N1CCC(CN2CCC3(CC2)CC(=O)N(CC)c2ncccc23)CC1,YECILIXPPXYQHK-UHFFFAOYSA-N
COc1cc(-c2cn([C@@H]3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,AAHNBILIYONQLX-JOCHJYFZSA-N
COc1cc(-c2cn(CC(=O)N(Cc3ccccc3)CC(F)(F)F)nn2)ccc1-n1cnc(C)c1,QDPOURKDLLMWIX-UHFFFAOYSA-N
CC[C@H]1C[C@@H]2C[C@H]3c4[nH]c5ccc(O)cc5c4CCN(C2)[C@@H]13,RAUCDOKTMDOIPF-RYRUWHOVSA-N
CCOC(=O)c1ccc([C@@]2(c3cnn(C)c3)N[C@@H](c3nc(-c4ccc(F)cc4)c[nH]3)Cc3c2[nH]c2ccccc32)nc1,YGHVDZPXFIJELZ-HVIPQOSHSA-N
Cc1cc(C)n(CC(NC(=O)NC2CCN(Cc3ccn(-c4ccc(C(F)(F)F)cc4)c3)CC2)c2ccccc2)n1,LCXRMOKMNODMLL-UHFFFAOYSA-N
COc1ccccc1N1CCN(CCCCCC(=O)n2c3ccccc3c3ccccc32)CC1,HMYNWIZJJBBFNP-UHFFFAOYSA-N
O=C1NCc2ccc(OCCCN3CCN(c4cccc5ccccc45)CC3)cc21,HCCHXMMABQRBMV-UHFFFAOYSA-N
O=C(c1ccccc1Oc1ccccc1)N(c1ccccc1)C1CCNC1,OOCIRVSPZDCFHT-UHFFFAOYSA-N
N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,IEFYZYNWWLPCJV-XEZPLFJOSA-N
C[C@@H](OC1CCC2NC1(c1ccccc1)CC2c1nnnn1C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,BWAMRYBZFXESAA-QEAPWSMKSA-N
Nc1cncc(Nc2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)n1,PMMALHFQLZXMOO-UHFFFAOYSA-N
Cc1nc(-c2ccccn2)sc1-c1ccc2cc(CCN3CCC[C@H]3C)ccc2n1,SFUPJWCVPLXENZ-QGZVFWFLSA-N
CC#Cc1cncc(-c2cccc(C3(c4cc(C)c(=O)n(CC)c4)N=C(N)c4c(F)cccc43)c2)c1,TUGLMYZSOPKJOA-UHFFFAOYSA-N
Cc1ccc(CN2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)o1,RMNBHDPKKIBKOP-UHFFFAOYSA-N
Cc1nnc2c3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3ccn12,LTQUYIDRVVZZIM-UHFFFAOYSA-N
CCC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@H]2c2ccn(C)c(=O)c2)c(Cl)c1,SIEZTYFZHKKXOQ-ZCYQVOJMSA-N
CCCc1nc2ccccc2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,NDUMFVSNOPWSFO-UHFFFAOYSA-N
CCOC(=O)N1CCC(CN2CCC3(CC2)CC(=O)Nc2ncccc23)CC1,QENKQKJYIYHKMN-UHFFFAOYSA-N
CCOCCn1nc(C)c2nc(NC3CCNCC3)nc(Nc3cc(C)ccn3)c21,SFQDLGJERYKWGV-UHFFFAOYSA-N
O[C@]1(c2ccc(F)c(F)c2)CCNC[C@@H]1c1cc(-c2c(Cl)cccc2Cl)no1,UPRILTGQBKRVGC-ODXCJYRJSA-N
Cc1nc2ccccc2n1-c1ccc(C(=O)N(C)C2CCN(C3CCCCC3)C2)cc1,CBXDCFAKWOJLIL-UHFFFAOYSA-N
Cn1c(-c2ccc(OCCCN3CCCCC3)cc2)nc2ccccc2c1=O,NYZWASOCJLRCHC-UHFFFAOYSA-N
CNC(=O)N(Cc1ccsc1)C1CCN([C@H](C)CCNC(=O)c2c(C)cc(Cl)nc2C)CC1,JVBGFQFFBPVDIF-QGZVFWFLSA-N
CNc1nc(NCCCN(C)C)c2sc(-c3ccc(OC(F)(F)F)cc3)cc2n1,ZCCSXSGQBCSILH-UHFFFAOYSA-N
COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2cccc(C(F)(F)F)c2)CC1,PKSQCZGMVVHHOG-UHFFFAOYSA-N
CC(C)(C)c1cc(C(=O)NCC2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(C(C)(C)C)c1,LCVAXBGAPPQTSM-UHFFFAOYSA-N
Fc1ccccc1-c1ccc2oc(N3CCN4CCC3CC4)nc2n1,ATCMRGMIYIPJQT-UHFFFAOYSA-N
CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1F,IFGKACWCWSTXBV-UHFFFAOYSA-N
Cn1c(=O)n(Cc2nccc3ccccc23)c(=O)c2c1c(C#N)c(N1CCCC(N)C1)n2Cc1ccccc1,UBKXEHHBQTWHJR-UHFFFAOYSA-N
Cc1ccccc1CN(c1ccc(C#N)c(Cl)c1)[C@H]1CCN(S(C)(=O)=O)C1,OTRAFCFYTZJLKH-IBGZPJMESA-N
CC1(c2cccc(-c3cccnc3)c2)N=C(N)c2ccccc2O1,PTJBVABYDJDHNC-UHFFFAOYSA-N
O=C(NC1CC1)c1ccc(-n2cnc3cc(OC(F)(F)F)ccc32)s1,UOGWSFGUHLEBNK-UHFFFAOYSA-N
CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2ccc(C(F)(F)F)c(F)c2)CC1,HURJLSALROQLKR-UHFFFAOYSA-N
O=C(CNC(=O)c1ccccc1)NC1CN([C@H]2CC[C@H](c3ccc4c(c3)OCO4)CC2)C1,VLGQQGBAZGCDNJ-CYWCHRQTSA-N
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN(C2CCC(O)(c3ccc(F)cc3)CC2)C1,XULVMRUMTSIIFH-UHFFFAOYSA-N
O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(Br)cc54)CC3)nc2N1,IOTQMKWKQPFOSC-UHFFFAOYSA-N
NC(=O)c1ccc(Oc2ccc(CN3CCC(N4C(=O)N(C5CCCCC5)C[C@H]4c4ccccc4)CC3)cc2)cc1,YMWWVNRTXMJCON-YTTGMZPUSA-N
c1ccc(CCNCCC(c2ccccc2)c2ccccc2)cc1,AMHIHFBLZRZNPB-UHFFFAOYSA-N
CC(C)C1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCC(N2CCC(c3cccc(C(=O)O)c3)CC2)C1,GRONLKSEJFKZBS-UHFFFAOYSA-N
CC(C)[C@]1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC[C@@H](N2CCC(c3cccc(C(=O)O)c3)CC2)C1,GRONLKSEJFKZBS-NAKRPHOHSA-N
CC(=O)NC[C@@H]1OC(=O)N2c3ccc(-c4ccc(C#N)nc4)cc3OC[C@H]12,ZCGGXOWJUQLYTA-AEFFLSMTSA-N
NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1c(F)cc(-c3ccccn3)cc12,AOVGTKMDLMZYPT-VWLOTQADSA-N
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,XLMALTXPSGQGBX-GCJKJVERSA-N
c1cc(C2CCCO2)ccc1OCCCN1CCCCC1,HRANJBOYBLKELU-UHFFFAOYSA-N
Cc1ccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)cc1,GMNUDKNXDRQFJE-UHFFFAOYSA-N
CCc1ccc2c(N3CC[C@@H](NC)C3)nc(N)nc2c1,HUMDXPQUUMTPFD-LLVKDONJSA-N
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCNC(=O)Oc5ccccc5)c4)n[nH]c2-3)CC1,FYSQKPRMNIHYDZ-UHFFFAOYSA-N
c1cc([C@H]2CCCO2)ccc1OCCCN1CCCCC1,HRANJBOYBLKELU-GOSISDBHSA-N
N#Cc1ccc(S(=O)(=O)C2(F)CCN(CCc3ccc(F)cc3F)CC2)cc1,RPBDTRSLAXVOEM-UHFFFAOYSA-N
c1cncc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)n2)c1,PCCOGKSWBNUTIO-IFMALSPDSA-N
O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(Br)cc2)CC1,ONYUJRGLMQMMEQ-SANMLTNESA-N
CN1C[C@@H]2C[C@H]1CN2c1ccc(-c2ccc3occc3c2)nc1,CVENUYROKGTTOE-IRXDYDNUSA-N
Cc1ccccc1C1CCN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)CC1,RWZHKEZRFILBTQ-GCJKJVERSA-N
CCc1c(C2CCN(CCCSc3ccc(F)cc3)CC2)c2ccc(F)cc2n1-c1ccc(C(=O)O)cc1,QXCXDQFFJYBNTP-UHFFFAOYSA-N
CCn1cc(C2(c3cccc(-c4cncc(F)c4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,FLNASPMZRNYEQE-UHFFFAOYSA-N
CCOc1cccc(-c2cccc(-n3cc(C(=O)NC(C)C)c(=O)c4cccnc43)c2)c1,KWRKOHJFBNPLNJ-UHFFFAOYSA-N
Clc1ccc(-n2c(-c3ccc(Cl)cc3Cl)nc3c(NN4CCCCC4)ncnc32)cc1,JHPCUAOEZFKOGG-UHFFFAOYSA-N
Cc1c(CNC2CCCC2)nn(-c2ncccc2Cl)c1-c1ccc(Cl)nc1,DLZARUDZVNDGHQ-UHFFFAOYSA-N
CN1CC2CC1CN2c1ccc(-c2ccc3occc3c2)cn1,UYSJVSDAZQUFEH-UHFFFAOYSA-N
CNc1nc(NCCCN(C)C)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1,RMLMSXWYFUNBRH-UHFFFAOYSA-N
COc1cc(-c2cn(Cc3cccc(F)c3)nn2)ccc1-n1cnc(C)c1,XRVSCHWAESRICQ-UHFFFAOYSA-N
COc1cc(C(=O)N2CCOCC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,XLQYDTARIGTHOY-UHFFFAOYSA-N
NC(=O)CNC[C@H]1CC[C@]2(CC1)OO[C@]1(O2)C2CC3CC(C2)CC1C3,RTISLUNVDWEWQD-UWUANXTMSA-N
COc1ccc(CC[N+](C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,SNOQUAQBRRZPHO-UHFFFAOYSA-N
O=C(O)[C@@H](CC1CCC1)N1CC(CN2CCC(c3cnc4ccccn34)CC2)[C@@H](c2cccc(F)c2)C1,PEOZESLDPFYTRU-HUHKAINZSA-N
O=C(O)[C@H](CC1CCC1)N1CC(CN2CCC(c3cnc4ccccn34)CC2)[C@@H](c2cccc(F)c2)C1,PEOZESLDPFYTRU-HKAKYLBBSA-N
O=C1CCCN1C1CCN(CCOc2ccc(Oc3nc4ccccc4s3)cc2)CC1,OAUXHFPOFOZZLZ-UHFFFAOYSA-N
O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCC7CC(O)C(O)C7)nc56)(CC3)OC4)nc2N1,JOKWCJAAARDAIH-UHFFFAOYSA-N
O=C1OCCN1C1CCN(CCOc2ccc(Oc3nc4ccccc4s3)cc2)CC1,WJHNHOUMKXMLGR-UHFFFAOYSA-N
O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4ccccn34)CC2)[C@@H](c2cccc(F)c2)C1,PEOZESLDPFYTRU-WYMJOSIYSA-N
O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCC7(CO)CC7)nc56)(CC3)OC4)nc2N1,LDCYXCYVKCIBDF-UHFFFAOYSA-N
Cc1[nH]c2ccccc2c1CCN1CCc2ccc(/C=C/C(=O)NO)cc2C1,LZSBNYPDVQHPAO-VQHVLOKHSA-N
CNC(C)c1cc(C)ccc1Oc1ccc(Cl)c(Cl)c1,ALIKLTHFBZBJOJ-UHFFFAOYSA-N
CCCCN(CC)CC#CCc1ccc(Cl)cc1,ZPWJAKYMHMTBOP-UHFFFAOYSA-N
COc1ccc(Cn2c([C@@H]3CCCN(C(C)C)C3)nc3ccccc32)cc1,BUNJVHAEMQLYJI-LJQANCHMSA-N
C[C@@H]1CCCN1C1CC(c2ccc(-c3cncnc3)cc2)C1,XRYDMMOPQTWUSE-ZCGYKAAXSA-N
C[C@@H]1CCCN1[C@H]1C[C@H](c2ccc(-c3cncnc3)cc2)C1,XRYDMMOPQTWUSE-LSBZLQRGSA-N
Cc1nc(N2CCCC2)ncc1-c1ccc2cc(CCN3CCC[C@H]3C)ccc2n1,DWAOPDWPKFXRII-GOSISDBHSA-N
CCOc1ccc(-n2ncc(-c3ccc4cc(CCN5CCC[C@H]5C)ccc4n3)c2C)nn1,JBAFEJCXHMAIBL-GOSISDBHSA-N
CC(=O)Nc1ccc2nc(Cc3ccc(Oc4ccccc4)cc3)[nH]c2c1,RCOPFJSNIYGOMZ-UHFFFAOYSA-N
CC1CCCN1CCc1ccc(-c2ccc(S(=O)(=O)NCC3CC3)cc2)cc1,COTQUFSBYWGOIV-UHFFFAOYSA-N
CC1CCN(C(=O)c2ccc3c(c2)c2c(n3C)CCN(C3CCOCC3)C2)CC1,IGBCISBWUNCTNY-UHFFFAOYSA-N
Cc1nc2cc(C(F)(F)F)ccc2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,KOIGSMNZEUZGPK-UHFFFAOYSA-N
Cc1cn2c(N)c(Cl)cc(C(=O)NCC3CCN(CC(C)C)CC3)c2n1,ISKHMDNIWXPUGR-UHFFFAOYSA-N
CCC(O)(c1cn(Cc2ccc3c(-c4ccccc4)c(C(C)(C)O)sc3c2)nn1)C(F)(F)F,FUWQAKNTNMMDBM-UHFFFAOYSA-N
CCS(=O)(=O)c1ccc2c(c1)nc(C(C)(C)C)n2CC1CC1,PHOKPCGYGFVDFG-UHFFFAOYSA-N
Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,CVUGPAFCQJIYDT-UHFFFAOYSA-N
NC1(C(=O)NC(c2ccc(Cl)cc2)C2CC2)CCCN(c2ncnc3[nH]ccc23)C1,FKQLCJJGWFIZAJ-UHFFFAOYSA-N
CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C1CCN(C(=O)N2CCC(NCCC(C)(C)c3ccc(Cl)cc3)C2)C1,ZIYMZLIFVYQZGG-UHFFFAOYSA-N
CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1F)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,PJKKZSMSDDSMEJ-UHFFFAOYSA-N
CN(C)Cc1ccc2c(c1)CC[C@H](N(C)C(=O)c1ccc(-c3ccc(Cl)cc3)cn1)C2,JGTFYTXGSPCVDN-DEOSSOPVSA-N
CN1Cc2cncn2Cc2ccc(C#N)c(c2)Oc2ccc3c(c2)[C@@H](CC3)N2CC[C@@H]1C2=O,KPRXKFKHZVTBIT-DNQXCXABSA-N
C[C@H]([C@@H](O)c1ccc2[nH]c(=O)oc2c1)N1CCC(O)(c2ccc(F)cc2)CC1,SBUUMDUQHYKBLC-BFUOFWGJSA-N
OC(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,WNZBBTJFOIOEMP-UHFFFAOYSA-N
CN(C)C(=O)CN1CCC[C@@H](c2nc3ccccc3n2Cc2ccc(F)cc2)C1,XRZMHKTZJWSXPQ-GOSISDBHSA-N
Cc1c2c(n3c1CCCN1CCCC1CNc1cc-3ccc1C(N)=O)CC(C)(C)CC2=O,WQTXERXALASGRT-UHFFFAOYSA-N
NC1=N[C@]2(CO1)c1cc(C3=CCOCC3)ccc1Oc1ccc(-c3cncnc3)cc12,NZVBDKMMLGEBPO-XMMPIXPASA-N
O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccc4ccccc4n3)no2)CC1,YZQWPJWDFKAQSN-UHFFFAOYSA-N
O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,YRDBYJNFZJBXNY-UHFFFAOYSA-N
CC1=CN2C(N)=C(Cl)C=C(C(=O)NC[C@@H]3CCCN(CC(C)C)C3)[C@@H]2N1,XSSTWXWXXRTYPV-KBXCAEBGSA-N
O[C@H](CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,WNZBBTJFOIOEMP-HXUWFJFHSA-N
Cc1ccc(OCCN(C)CCc2ccc(N)cc2)c(C(N)=O)c1,DTMJRTSEAVOJHM-UHFFFAOYSA-N
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5cccc(Cl)c5)c4)n[nH]c2-3)CC1,ISTDZFSLGBFOSM-UHFFFAOYSA-N
O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,XEEQGYMUWCZPDN-DOMZBBRYSA-N
CN1CC2CC(N(Cc3cccc(OC(F)(F)F)c3)C(=O)c3cn(C)cn3)CC2C1,BPFSRDSVMKDEAX-UHFFFAOYSA-N
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccc(CN6CCOCC6)cc5)c4)n[nH]c2-3)CC1,XFSWVFWSCPXANG-UHFFFAOYSA-N
CCOC(=O)N1CCC(CN2CCC3(CC2)CC(=O)N(C)c2ncccc23)CC1,IMKSIJGBYUNDJM-UHFFFAOYSA-N
O=C(NC1CCN(Cc2ccc3cc[nH]c3c2)CC1)c1cc(=O)c2ccc(F)cc2o1,JQTAYQKKSGXRPR-UHFFFAOYSA-N
CCOC(=O)c1cncc([C@@]2(c3cnn(C)c3)N[C@@H](c3nc(-c4ccc(F)cc4)c[nH]3)Cc3c2[nH]c2ccccc32)c1,LCZYYOYHXREMSJ-ZUKKLESISA-N
Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4ccc(=O)n5C)CC3)cc(F)cc2n1,HRWBYOOBXRZGGR-UHFFFAOYSA-N
Cc1ccc2c(N3CCN(CCc4cccc5c4ccc(=O)n5C)C(C)(C)C3)cccc2n1,JQWQLAFJHNYDAM-UHFFFAOYSA-N
Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5)CC3)cccc2n1,DSRZHYGLARQICV-UHFFFAOYSA-N
OC1CCN(Cc2csc(-c3cn(CC4CCOCC4)c4c(Cl)cccc34)n2)CC1,ZQWUQDAPJWILSL-UHFFFAOYSA-N
Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NC(C)C)ncn4-5)CC3)cccc2n1,KPSUZBNHNICQLT-UHFFFAOYSA-N
CO/N=C(\C)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,QUHVYHRTOAXCMZ-RUMWWMSVSA-N
